dolphin_id,dolphin_id,,dolphin_id_old_key,dolphin_id,dryad_id
587,SHC,,,,
554,RHO,,,,
354,KIY,,,,
242,FUT,,,,
630,SUR,,,,
378,LIC,,,,
595,SKF,,,,
353,KIT,,,,
531,PUC,,,,
308,INI,,,,
259,GMP,,,,
102,BYT,,,,
181,DOD,,,,
75,BNG,,,,
171,DEM,,,,
378,LIC,,,,
595,SKF,,,,
179,DNG,,,,
550,REA,,,,
232,FRE,,,,
609,SMO,,,,
368,LAN,,,,
487,PEG,,,,
677,URC,,,,
136,COO,,,,
494,PIC,,,,
354,KIY,,,,
63,BLI,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
511,PON,,,,
419,MOG,,,,
667,TUK,,,,
179,DNG,,,,
481,PAS,,,,
109,CEB,,,,
170,DEE,,,,
537,QUA,,,,
554,RHO,,,,
557,RID,,,,
587,SHC,,,,
595,SKF,,,,
88,BSS,,,,
531,PUC,,,,
378,LIC,,,,
494,PIC,,,,
354,KIY,,,,
487,PEG,,,,
554,RHO,,,,
584,SEQ,,,,
651,TIM,,,,
275,GUP,,,,
652,TMN,,,,
630,SUR,,,,
207,ESM,,,,
321,JCH,,,,
329,JLO,,,,
339,JPI,,,,
146,CRS,,,,
645,TDT,,,,
411,MJV,,,,
13,AME,,,,
477,OSI,,,,
684,VCN,,,,
51,BES,,,,
448,NEL,,,,
543,RAP,,,,
654,TOG,,,,
226,FNT,,,,
545,RBB,,,,
483,PBL,,,,
712,WHT,,,,
384,LLO,,,,
31,ATC,,,,
128,CLW,,,,
400,MEO,,,,
387,LNX,,,,
222,FKY,,,,
522,PRS,,,,
238,FSH,,,,
248,GDL,,,,
322,JCR,,,,
110,CED,,,,
164,DAN,,,,
217,FCN,,,,
565,ROU,,,,
616,SPC,,,,
660,TRN,,,,
714,WKA,,,,
410,MIS,,,,
650,TIG,,,,
563,RNG,,,,
578,SCA,,,,
719,WNG,,,,
735,ZEP,,,,
343,JUI,,,,
198,EDE,,,,
133,COK,,,,
113,CHC,,,,
630,SUR,,,,
587,SHC,,,,
308,INI,,,,
494,PIC,,,,
354,KIY,,,,
171,DEM,,,,
554,RHO,,,,
102,BYT,,,,
181,DOD,,,,
531,PUC,,,,
595,SKF,,,,
368,LAN,,,,
426,MRS,,,,
609,SMO,,,,
454,NIC,,,,
494,PIC,,,,
587,SHC,,,,
554,RHO,,,,
354,KIY,,,,
92,BUD,,,,
308,INI,,,,
591,SHV,,,,
595,SKF,,,,
242,FUT,,,,
630,SUR,,,,
601,SLI,,,,
136,COO,,,,
677,URC,,,,
335,JNI,,,,
631,SVD,,,,
358,KOA,,,,
657,TOR,,,,
617,SPE,,,,
148,CSK,,,,
333,JMY,,,,
118,CHS,,,,
307,IND,,,,
546,RBD,,,,
80,BOM,,,,
531,PUC,,,,
655,TOL,,,,
512,POO,,,,
203,ELW,,,,
160,CZA,,,,
556,RIC,,,,
315,JAK,,,,
63,BLI,,,,
419,MOG,,,,
109,CEB,,,,
170,DEE,,,,
607,SME,,,,
630,SUR,,,,
595,SKF,,,,
181,DOD,,,,
170,DEE,,,,
63,BLI,,,,
39,BAR,,,,
274,GUM,,,,
56,BIG,,,,
232,FRE,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
557,RID,,,,
511,PON,,,,
306,IMP,,,,
419,MOG,,,,
481,PAS,,,,
109,CEB,,,,
171,DEM,,,,
491,PHA,,,,
537,QUA,,,,
543,RAP,,,,
717,WLV,,,,
568,RSO,,,,
665,TTM,,,,
283,HFF,,,,
158,CYR,,,,
634,SYL,,,,
683,VBE,,,,
181,DOD,,,,
30,ASN,,,,
63,BLI,,,,
419,MOG,,,,
109,CEB,,,,
170,DEE,,,,
56,BIG,,,,
557,RID,,,,
491,PHA,,,,
587,SHC,,,,
275,GUP,,,,
156,CYA,,,,
542,RAG,,,,
317,JAS,,,,
493,PHO,,,,
296,HRA,,,,
550,REA,,,,
136,COO,,,,
609,SMO,,,,
368,LAN,,,,
487,PEG,,,,
677,URC,,,,
378,LIC,,,,
92,BUD,,,,
591,SHV,,,,
88,BSS,,,,
454,NIC,,,,
531,PUC,,,,
494,PIC,,,,
354,KIY,,,,
308,INI,,,,
242,FUT,,,,
170,DEE,,,,
279,HAT,,,,
420,MOO,,,,
617,SPE,,,,
307,IND,,,,
75,BNG,,,,
265,GRB,,,,
585,SEV,,,,
461,NOG,,,,
179,DNG,,,,
63,BLI,,,,
419,MOG,,,,
491,PHA,,,,
537,QUA,,,,
92,BUD,,,,
308,INI,,,,
381,LIP,,,,
242,FUT,,,,
531,PUC,,,,
494,PIC,,,,
354,KIY,,,,
591,SHV,,,,
181,DOD,,,,
30,ASN,,,,
102,BYT,,,,
39,BAR,,,,
462,NOO,,,,
696,WAB,,,,
469,OLI,,,,
519,PRI,,,,
446,NAT,,,,
259,GMP,,,,
683,VBE,,,,
214,FAR,,,,
420,MOO,,,,
363,KRO,,,,
461,NOG,,,,
179,DNG,,,,
170,DEE,,,,
63,BLI,,,,
511,PON,,,,
306,IMP,,,,
419,MOG,,,,
481,PAS,,,,
109,CEB,,,,
171,DEM,,,,
537,QUA,,,,
274,GUM,,,,
17,ANT,,,,
724,WOR,,,,
359,KOK,,,,
275,GUP,,,,
156,CYA,,,,
73,BMT,,,,
39,BAR,,,,
557,RID,,,,
56,BIG,,,,
245,GAN,,,,
545,RBB,,,,
551,REG,,,,
555,RHY,,,,
120,CII,,,,
327,JIT,,,,
51,BES,,,,
367,KYD,,,,
584,SEQ,,,,
628,SUM,,,,
10,ALO,,,,
385,LNS,,,,
30,ASN,,,,
63,BLI,,,,
56,BIG,,,,
232,FRE,,,,
557,RID,,,,
595,SKF,,,,
531,PUC,,,,
630,SUR,,,,
494,PIC,,,,
587,SHC,,,,
354,KIY,,,,
308,INI,,,,
591,SHV,,,,
242,FUT,,,,
283,HFF,,,,
599,SKW,,,,
378,LIC,,,,
102,BYT,,,,
378,LIC,,,,
375,LEN,,,,
624,SRY,,,,
343,JUI,,,,
626,STA,,,,
92,BUD,,,,
381,LIP,,,,
541,RAE,,,,
620,SPO,,,,
262,GOD,,,,
512,POO,,,,
655,TOL,,,,
582,SCT,,,,
484,PCT,,,,
603,SLO,,,,
47,BDT,,,,
698,WAM,,,,
308,INI,,,,
591,SHV,,,,
630,SUR,,,,
530,PUB,,,,
275,GUP,,,,
511,PON,,,,
262,GOD,,,,
481,PAS,,,,
537,QUA,,,,
354,KIY,,,,
494,PIC,,,,
71,BMB,,,,
161,DAG,,,,
36,BAK,,,,
29,ASH,,,,
197,ECS,,,,
578,SCA,,,,
122,CLA,,,,
408,MIG,,,,
306,IMP,,,,
109,CEB,,,,
363,KRO,,,,
170,DEE,,,,
419,MOG,,,,
171,DEM,,,,
179,DNG,,,,
242,FUT,,,,
198,EDE,,,,
283,HFF,,,,
181,DOD,,,,
651,TIM,,,,
513,POS,,,,
88,BSS,,,,
378,LIC,,,,
375,LEN,,,,
630,SUR,,,,
71,BMB,,,,
29,ASH,,,,
161,DAG,,,,
572,SAS,,,,
466,NYM,,,,
365,KST,,,,
638,TAM,,,,
80,BOM,,,,
512,POO,,,,
656,TOQ,,,,
203,ELW,,,,
315,JAK,,,,
160,CZA,,,,
556,RIC,,,,
265,GRB,,,,
585,SEV,,,,
607,SME,,,,
493,PHO,,,,
306,IMP,,,,
419,MOG,,,,
109,CEB,,,,
171,DEM,,,,
735,ZEP,,,,
30,ASN,,,,
63,BLI,,,,
487,PEG,,,,
554,RHO,,,,
88,BSS,,,,
375,LEN,,,,
308,INI,,,,
197,ECS,,,,
644,TDO,,,,
531,PUC,,,,
88,BSS,,,,
375,LEN,,,,
198,EDE,,,,
381,LIP,,,,
283,HFF,,,,
242,FUT,,,,
197,ECS,,,,
63,BLI,,,,
737,ZIP,,,,
487,PEG,,,,
234,FRL,,,,
735,ZEP,,,,
719,WNG,,,,
34,BAD,,,,
590,SHO,,,,
125,CLO,,,,
76,BNI,,,,
408,MIG,,,,
166,DBT,,,,
32,ATH,,,,
243,GAB,,,,
191,DUC,,,,
641,TAW,,,,
255,GHL,,,,
137,COP,,,,
382,LIT,,,,
661,TRY,,,,
83,BRE,,,,
544,RAS,,,,
665,TTM,,,,
487,PEG,,,,
494,PIC,,,,
587,SHC,,,,
554,RHO,,,,
181,DOD,,,,
638,TAM,,,,
116,CHL,,,,
493,PHO,,,,
280,HBB,,,,
568,RSO,,,,
442,MYR,,,,
361,KRI,,,,
495,PIK,,,,
370,LAT,,,,
686,VEE,,,,
725,WOW,,,,
269,GRI,,,,
491,PHA,,,,
271,GRV,,,,
274,GUM,,,,
353,KIT,,,,
73,BMT,,,,
203,ELW,,,,
315,JAK,,,,
627,STI,,,,
62,BLE,,,,
359,KOK,,,,
156,CYA,,,,
275,GUP,,,,
450,NES,,,,
593,SIT,,,,
461,NOG,,,,
531,PUC,,,,
494,PIC,,,,
587,SHC,,,,
354,KIY,,,,
242,FUT,,,,
198,EDE,,,,
368,LAN,,,,
677,URC,,,,
379,LIF,,,,
609,SMO,,,,
550,REA,,,,
136,COO,,,,
709,WHN,,,,
304,IBX,,,,
147,CRV,,,,
92,BUD,,,,
554,RHO,,,,
88,BSS,,,,
626,STA,,,,
92,BUD,,,,
308,INI,,,,
381,LIP,,,,
591,SHV,,,,
242,FUT,,,,
198,EDE,,,,
283,HFF,,,,
554,RHO,,,,
381,LIP,,,,
296,HRA,,,,
148,CSK,,,,
204,ENC,,,,
102,BYT,,,,
179,DNG,,,,
73,BMT,,,,
156,CYA,,,,
724,WOR,,,,
668,TUL,,,,
169,DEB,,,,
611,SMU,,,,
670,TWI,,,,
546,RBD,,,,
494,PIC,,,,
198,EDE,,,,
531,PUC,,,,
308,INI,,,,
359,KOK,,,,
73,BMT,,,,
156,CYA,,,,
275,GUP,,,,
30,ASN,,,,
353,KIT,,,,
487,PEG,,,,
587,SHC,,,,
554,RHO,,,,
354,KIY,,,,
242,FUT,,,,
197,ECS,,,,
531,PUC,,,,
719,WNG,,,,
56,BIG,,,,
557,RID,,,,
171,DEM,,,,
232,FRE,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
63,BLI,,,,
462,NOO,,,,
469,OLI,,,,
280,HBB,,,,
737,ZIP,,,,
421,MOU,,,,
558,RIP,,,,
88,BSS,,,,
735,ZEP,,,,
629,SUP,,,,
422,MOZ,,,,
494,PIC,,,,
595,SKF,,,,
375,LEN,,,,
283,HFF,,,,
18,ANV,,,,
544,RAS,,,,
618,SPF,,,,
14,AMO,,,,
737,ZIP,,,,
677,URC,,,,
375,LEN,,,,
550,REA,,,,
136,COO,,,,
609,SMO,,,,
368,LAN,,,,
709,WHN,,,,
344,JUM,,,,
685,VEC,,,,
351,KER,,,,
667,TUK,,,,
399,MED,,,,
565,ROU,,,,
616,SPC,,,,
660,TRN,,,,
712,WHT,,,,
732,YOB,,,,
474,ORB,,,,
319,JBG,,,,
437,MUR,,,,
152,CUR,,,,
414,MNK,,,,
274,GUM,,,,
620,SPO,,,,
587,SHC,,,,
181,DOD,,,,
542,RAG,,,,
534,PWE,,,,
63,BLI,,,,
132,COI,,,,
493,PHO,,,,
595,SKF,,,,
491,PHA,,,,
280,HBB,,,,
201,EED,,,,
550,REA,,,,
24,ARI,,,,
513,POS,,,,
462,NOO,,,,
609,SMO,,,,
368,LAN,,,,
359,KOK,,,,
198,EDE,,,,
88,BSS,,,,
181,DOD,,,,
317,JAS,,,,
378,LIC,,,,
595,SKF,,,,
354,KIY,,,,
550,REA,,,,
197,ECS,,,,
88,BSS,,,,
720,WOF,,,,
283,HFF,,,,
473,OPY,,,,
585,SEV,,,,
171,DEM,,,,
461,NOG,,,,
73,BMT,,,,
136,COO,,,,
378,LIC,,,,
609,SMO,,,,
587,SHC,,,,
283,HFF,,,,
381,LIP,,,,
591,SHV,,,,
179,DNG,,,,
306,IMP,,,,
419,MOG,,,,
109,CEB,,,,
724,WOR,,,,
265,GRB,,,,
502,PKY,,,,
275,GUP,,,,
181,DOD,,,,
542,RAG,,,,
655,TOL,,,,
656,TOQ,,,,
160,CZA,,,,
556,RIC,,,,
607,SME,,,,
512,POO,,,,
80,BOM,,,,
426,MRS,,,,
214,FAR,,,,
359,KOK,,,,
156,CYA,,,,
550,REA,,,,
42,BBL,,,,
531,PUC,,,,
720,WOF,,,,
735,ZEP,,,,
375,LEN,,,,
497,PIM,,,,
232,FRE,,,,
578,SCA,,,,
133,COK,,,,
158,CYR,,,,
150,CTY,,,,
554,RHO,,,,
354,KIY,,,,
531,PUC,,,,
494,PIC,,,,
88,BSS,,,,
198,EDE,,,,
308,INI,,,,
378,LIC,,,,
720,WOF,,,,
735,ZEP,,,,
283,HFF,,,,
381,LIP,,,,
591,SHV,,,,
197,ECS,,,,
481,PAS,,,,
378,LIC,,,,
109,CEB,,,,
354,KIY,,,,
306,IMP,,,,
171,DEM,,,,
537,QUA,,,,
56,BIG,,,,
696,WAB,,,,
446,NAT,,,,
557,RID,,,,
240,FUF,,,,
595,SKF,,,,
720,WOF,,,,
550,REA,,,,
136,COO,,,,
677,URC,,,,
42,BBL,,,,
368,LAN,,,,
587,SHC,,,,
609,SMO,,,,
354,KIY,,,,
720,WOF,,,,
709,WHN,,,,
198,EDE,,,,
283,HFF,,,,
242,FUT,,,,
197,ECS,,,,
240,FUF,,,,
481,PAS,,,,
171,DEM,,,,
537,QUA,,,,
511,PON,,,,
487,PEG,,,,
421,MOU,,,,
614,SOG,,,,
193,DUR,,,,
378,LIC,,,,
88,BSS,,,,
591,SHV,,,,
378,LIC,,,,
198,EDE,,,,
308,INI,,,,
111,CEY,,,,
626,STA,,,,
92,BUD,,,,
381,LIP,,,,
630,SUR,,,,
697,WAC,,,,
10,ALO,,,,
29,ASH,,,,
426,MRS,,,,
698,WAM,,,,
624,SRY,,,,
391,LUG,,,,
73,BMT,,,,
493,PHO,,,,
156,CYA,,,,
316,JAL,,,,
347,KAI,,,,
30,ASN,,,,
109,CEB,,,,
473,OPY,,,,
171,DEM,,,,
306,IMP,,,,
537,QUA,,,,
481,PAS,,,,
378,LIC,,,,
111,CEY,,,,
354,KIY,,,,
199,EDG,,,,
395,MAR,,,,
148,CSK,,,,
29,ASH,,,,
426,MRS,,,,
624,SRY,,,,
391,LUG,,,,
3,ACF,,,,
57,BIN,,,,
66,BLN,,,,
466,NYM,,,,
111,CEY,,,,
378,LIC,,,,
710,WHO,,,,
595,SKF,,,,
720,WOF,,,,
88,BSS,,,,
198,EDE,,,,
283,HFF,,,,
242,FUT,,,,
494,PIC,,,,
550,REA,,,,
240,FUF,,,,
136,COO,,,,
677,URC,,,,
609,SMO,,,,
368,LAN,,,,
454,NIC,,,,
375,LEN,,,,
197,ECS,,,,
42,BBL,,,,
454,NIC,,,,
460,NOE,,,,
198,EDE,,,,
531,PUC,,,,
378,LIC,,,,
587,SHC,,,,
354,KIY,,,,
308,INI,,,,
111,CEY,,,,
181,DOD,,,,
156,CYA,,,,
199,EDG,,,,
148,CSK,,,,
73,BMT,,,,
637,TAL,,,,
298,HRS,,,,
672,TYP,,,,
135,COM,,,,
326,JIM,,,,
469,OLI,,,,
306,IMP,,,,
537,QUA,,,,
481,PAS,,,,
363,KRO,,,,
274,GUM,,,,
462,NOO,,,,
102,BYT,,,,
595,SKF,,,,
88,BSS,,,,
283,HFF,,,,
242,FUT,,,,
635,TAF,,,,
454,NIC,,,,
531,PUC,,,,
494,PIC,,,,
460,NOE,,,,
197,ECS,,,,
198,EDE,,,,
242,FUT,,,,
283,HFF,,,,
378,LIC,,,,
595,SKF,,,,
354,KIY,,,,
111,CEY,,,,
591,SHV,,,,
201,EED,,,,
363,KRO,,,,
461,NOG,,,,
306,IMP,,,,
179,DNG,,,,
109,CEB,,,,
170,DEE,,,,
511,PON,,,,
419,MOG,,,,
481,PAS,,,,
537,QUA,,,,
56,BIG,,,,
232,FRE,,,,
557,RID,,,,
240,FUF,,,,
590,SHO,,,,
378,LIC,,,,
595,SKF,,,,
375,LEN,,,,
709,WHN,,,,
283,HFF,,,,
198,EDE,,,,
630,SUR,,,,
554,RHO,,,,
30,ASN,,,,
494,PIC,,,,
283,HFF,,,,
737,ZIP,,,,
609,SMO,,,,
368,LAN,,,,
677,URC,,,,
487,PEG,,,,
614,SOG,,,,
88,BSS,,,,
710,WHO,,,,
735,ZEP,,,,
375,LEN,,,,
709,WHN,,,,
665,TTM,,,,
531,PUC,,,,
494,PIC,,,,
630,SUR,,,,
378,LIC,,,,
354,KIY,,,,
720,WOF,,,,
587,SHC,,,,
626,STA,,,,
92,BUD,,,,
308,INI,,,,
381,LIP,,,,
591,SHV,,,,
242,FUT,,,,
197,ECS,,,,
111,CEY,,,,
30,ASN,,,,
275,GUP,,,,
473,OPY,,,,
274,GUM,,,,
462,NOO,,,,
118,CHS,,,,
531,PUC,,,,
494,PIC,,,,
587,SHC,,,,
572,SAS,,,,
73,BMT,,,,
156,CYA,,,,
275,GUP,,,,
626,STA,,,,
92,BUD,,,,
381,LIP,,,,
591,SHV,,,,
308,INI,,,,
385,LNS,,,,
279,HAT,,,,
87,BSC,,,,
679,URS,,,,
72,BMN,,,,
119,CHT,,,,
582,SCT,,,,
335,JNI,,,,
211,EXF,,,,
266,GRC,,,,
668,TUL,,,,
715,WLB,,,,
358,KOA,,,,
333,JMY,,,,
567,RSH,,,,
259,GMP,,,,
584,SEQ,,,,
10,ALO,,,,
462,NOO,,,,
317,JAS,,,,
280,HBB,,,,
153,CUV,,,,
707,WHE,,,,
547,RDC,,,,
630,SUR,,,,
511,PON,,,,
481,PAS,,,,
171,DEM,,,,
537,QUA,,,,
132,COI,,,,
558,RIP,,,,
317,JAS,,,,
461,NOG,,,,
546,RBD,,,,
273,GUA,,,,
555,RHY,,,,
329,JLO,,,,
339,JPI,,,,
261,GNO,,,,
728,WWF,,,,
146,CRS,,,,
321,JCH,,,,
366,KWI,,,,
608,SMF,,,,
115,CHK,,,,
539,QWE,,,,
576,SBI,,,,
610,SMR,,,,
459,NJA,,,,
356,KMJ,,,,
13,AME,,,,
477,OSI,,,,
684,VCN,,,,
248,GDL,,,,
120,CII,,,,
658,TOU,,,,
53,BGS,,,,
165,DBO,,,,
292,HNR,,,,
69,BLW,,,,
396,MCL,,,,
484,PCT,,,,
603,SLO,,,,
47,BDT,,,,
579,SCH,,,,
668,TUL,,,,
582,SCT,,,,
454,NIC,,,,
378,LIC,,,,
587,SHC,,,,
354,KIY,,,,
720,WOF,,,,
268,GRG,,,,
499,PIR,,,,
299,HRV,,,,
250,GEG,,,,
638,TAM,,,,
466,NYM,,,,
496,PIL,,,,
204,ENC,,,,
235,FRN,,,,
467,OCT,,,,
512,POO,,,,
655,TOL,,,,
656,TOQ,,,,
203,ELW,,,,
315,JAK,,,,
556,RIC,,,,
265,GRB,,,,
585,SEV,,,,
607,SME,,,,
153,CUV,,,,
148,CSK,,,,
698,WAM,,,,
160,CZA,,,,
604,SLT,,,,
279,HAT,,,,
358,KOA,,,,
335,JNI,,,,
546,RBD,,,,
624,SRY,,,,
391,LUG,,,,
584,SEQ,,,,
626,STA,,,,
92,BUD,,,,
591,SHV,,,,
308,INI,,,,
111,CEY,,,,
275,GUP,,,,
381,LIP,,,,
61,BLB,,,,
283,HFF,,,,
460,NOE,,,,
197,ECS,,,,
34,BAD,,,,
667,TUK,,,,
382,LIT,,,,
510,POL,,,,
14,AMO,,,,
641,TAW,,,,
145,CRP,,,,
242,FUT,,,,
283,HFF,,,,
666,TUF,,,,
460,NOE,,,,
111,CEY,,,,
378,LIC,,,,
720,WOF,,,,
710,WHO,,,,
735,ZEP,,,,
242,FUT,,,,
554,RHO,,,,
354,KIY,,,,
242,FUT,,,,
375,LEN,,,,
198,EDE,,,,
460,NOE,,,,
197,ECS,,,,
111,CEY,,,,
30,ASN,,,,
460,NOE,,,,
242,FUT,,,,
630,SUR,,,,
170,DEE,,,,
537,QUA,,,,
481,PAS,,,,
259,GMP,,,,
102,BYT,,,,
181,DOD,,,,
73,BMT,,,,
156,CYA,,,,
505,PLU,,,,
569,RSP,,,,
280,HBB,,,,
275,GUP,,,,
662,TSE,,,,
67,BLO,,,,
266,GRC,,,,
118,CHS,,,,
607,SME,,,,
567,RSH,,,,
273,GUA,,,,
72,BMN,,,,
162,DAI,,,,
203,ELW,,,,
315,JAK,,,,
631,SVD,,,,
80,BOM,,,,
567,RSH,,,,
73,BMT,,,,
275,GUP,,,,
635,TAF,,,,
624,SRY,,,,
391,LUG,,,,
36,BAK,,,,
426,MRS,,,,
268,GRG,,,,
61,BLB,,,,
333,JMY,,,,
496,PIL,,,,
7,ALA,,,,
548,RDF,,,,
49,BEE,,,,
345,JUP,,,,
490,PGP,,,,
528,PTO,,,,
715,WLB,,,,
72,BMN,,,,
512,POO,,,,
655,TOL,,,,
656,TOQ,,,,
160,CZA,,,,
556,RIC,,,,
265,GRB,,,,
484,PCT,,,,
603,SLO,,,,
47,BDT,,,,
585,SEV,,,,
607,SME,,,,
153,CUV,,,,
698,WAM,,,,
493,PHO,,,,
118,CHS,,,,
499,PIR,,,,
672,TYP,,,,
135,COM,,,,
326,JIM,,,,
299,HRV,,,,
250,GEG,,,,
546,RBD,,,,
638,TAM,,,,
300,HUB,,,,
264,GRA,,,,
163,DAL,,,,
148,CSK,,,,
530,PUB,,,,
598,SKT,,,,
550,REA,,,,
136,COO,,,,
609,SMO,,,,
368,LAN,,,,
677,URC,,,,
92,BUD,,,,
283,HFF,,,,
111,CEY,,,,
531,PUC,,,,
587,SHC,,,,
595,SKF,,,,
198,EDE,,,,
554,RHO,,,,
354,KIY,,,,
720,WOF,,,,
88,BSS,,,,
666,TUF,,,,
737,ZIP,,,,
609,SMO,,,,
368,LAN,,,,
677,URC,,,,
136,COO,,,,
591,SHV,,,,
550,REA,,,,
232,FRE,,,,
557,RID,,,,
198,EDE,,,,
709,WHN,,,,
720,WOF,,,,
375,LEN,,,,
242,FUT,,,,
626,STA,,,,
381,LIP,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
737,ZIP,,,,
609,SMO,,,,
368,LAN,,,,
677,URC,,,,
125,CLO,,,,
454,NIC,,,,
378,LIC,,,,
111,CEY,,,,
510,POL,,,,
255,GHL,,,,
550,REA,,,,
737,ZIP,,,,
136,COO,,,,
609,SMO,,,,
368,LAN,,,,
677,URC,,,,
166,DBT,,,,
489,PGA,,,,
408,MIG,,,,
106,CCF,,,,
612,SNV,,,,
243,GAB,,,,
725,WOW,,,,
634,SYL,,,,
361,KRI,,,,
370,LAT,,,,
442,MYR,,,,
6,AJA,,,,
495,PIK,,,,
269,GRI,,,,
487,PEG,,,,
197,ECS,,,,
29,ASH,,,,
161,DAG,,,,
734,ZEN,,,,
22,APX,,,,
116,CHL,,,,
668,TUL,,,,
546,RBD,,,,
162,DAI,,,,
444,MZT,,,,
715,WLB,,,,
490,PGP,,,,
357,KNG,,,,
375,LEN,,,,
30,ASN,,,,
381,LIP,,,,
199,EDG,,,,
624,SRY,,,,
391,LUG,,,,
275,GUP,,,,
626,STA,,,,
92,BUD,,,,
308,INI,,,,
473,OPY,,,,
554,RHO,,,,
315,JAK,,,,
274,GUM,,,,
512,POO,,,,
655,TOL,,,,
698,WAM,,,,
484,PCT,,,,
603,SLO,,,,
148,CSK,,,,
47,BDT,,,,
473,OPY,,,,
294,HOW,,,,
343,JUI,,,,
97,BUT,,,,
232,FRE,,,,
519,PRI,,,,
446,NAT,,,,
125,CLO,,,,
39,BAR,,,,
56,BIG,,,,
240,FUF,,,,
696,WAB,,,,
554,RHO,,,,
595,SKF,,,,
666,TUF,,,,
557,RID,,,,
511,PON,,,,
481,PAS,,,,
537,QUA,,,,
421,MOU,,,,
366,KWI,,,,
302,HYR,,,,
665,TTM,,,,
614,SOG,,,,
568,RSO,,,,
378,LIC,,,,
354,KIY,,,,
720,WOF,,,,
375,LEN,,,,
198,EDE,,,,
283,HFF,,,,
487,PEG,,,,
595,SKF,,,,
554,RHO,,,,
709,WHN,,,,
666,TUF,,,,
550,REA,,,,
63,BLI,,,,
710,WHO,,,,
735,ZEP,,,,
343,JUI,,,,
656,TOQ,,,,
203,ELW,,,,
315,JAK,,,,
160,CZA,,,,
556,RIC,,,,
64,BLK,,,,
546,RBD,,,,
579,SCH,,,,
469,OLI,,,,
170,DEE,,,,
461,NOG,,,,
179,DNG,,,,
201,EED,,,,
306,IMP,,,,
419,MOG,,,,
109,CEB,,,,
169,DEB,,,,
359,KOK,,,,
542,RAG,,,,
585,SEV,,,,
273,GUA,,,,
631,SVD,,,,
607,SME,,,,
61,BLB,,,,
118,CHS,,,,
569,RSP,,,,
505,PLU,,,,
317,JAS,,,,
335,JNI,,,,
668,TUL,,,,
582,SCT,,,,
63,BLI,,,,
237,FSB,,,,
103,CAB,,,,
234,FRL,,,,
199,EDG,,,,
116,CHL,,,,
300,HUB,,,,
317,JAS,,,,
582,SCT,,,,
335,JNI,,,,
668,TUL,,,,
464,NUM,,,,
87,BSC,,,,
279,HAT,,,,
108,CDB,,,,
201,EED,,,,
469,OLI,,,,
558,RIP,,,,
137,COP,,,,
472,OPE,,,,
595,SKF,,,,
709,WHN,,,,
554,RHO,,,,
354,KIY,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
125,CLO,,,,
511,PON,,,,
306,IMP,,,,
419,MOG,,,,
481,PAS,,,,
109,CEB,,,,
170,DEE,,,,
737,ZIP,,,,
537,QUA,,,,
302,HYR,,,,
578,SCA,,,,
122,CLA,,,,
510,POL,,,,
191,DUC,,,,
304,IBX,,,,
6,AJA,,,,
361,KRI,,,,
495,PIK,,,,
686,VEE,,,,
725,WOW,,,,
370,LAT,,,,
442,MYR,,,,
269,GRI,,,,
5,AGA,,,,
346,KAH,,,,
241,FUG,,,,
619,SPN,,,,
439,MUT,,,,
536,PZZ,,,,
602,SLN,,,,
475,ORI,,,,
25,ARN,,,,
486,PDT,,,,
731,YEL,,,,
133,COK,,,,
102,BYT,,,,
363,KRO,,,,
461,NOG,,,,
179,DNG,,,,
419,MOG,,,,
109,CEB,,,,
170,DEE,,,,
454,NIC,,,,
602,SLN,,,,
361,KRI,,,,
495,PIK,,,,
686,VEE,,,,
725,WOW,,,,
486,PDT,,,,
370,LAT,,,,
269,GRI,,,,
469,OLI,,,,
497,PIM,,,,
428,MSC,,,,
198,EDE,,,,
283,HFF,,,,
737,ZIP,,,,
375,LEN,,,,
666,TUF,,,,
696,WAB,,,,
519,PRI,,,,
56,BIG,,,,
232,FRE,,,,
578,SCA,,,,
557,RID,,,,
665,TTM,,,,
595,SKF,,,,
720,WOF,,,,
88,BSS,,,,
735,ZEP,,,,
30,ASN,,,,
103,CAB,,,,
428,MSC,,,,
422,MOZ,,,,
199,EDG,,,,
558,RIP,,,,
497,PIM,,,,
132,COI,,,,
547,RDC,,,,
271,GRV,,,,
412,MLO,,,,
492,PHD,,,,
627,STI,,,,
62,BLE,,,,
593,SIT,,,,
377,LGO,,,,
395,MAR,,,,
707,WHE,,,,
123,CLE,,,,
306,IMP,,,,
717,WLV,,,,
568,RSO,,,,
123,CLE,,,,
428,MSC,,,,
191,DUC,,,,
475,ORI,,,,
491,PHA,,,,
147,CRV,,,,
103,CAB,,,,
237,FSB,,,,
472,OPE,,,,
169,DEB,,,,
611,SMU,,,,
670,TWI,,,,
158,CYR,,,,
90,BTS,,,,
445,NAP,,,,
35,BAG,,,,
580,SCM,,,,
241,FUG,,,,
497,PIM,,,,
623,SRP,,,,
150,CTY,,,,
454,NIC,,,,
198,EDE,,,,
197,ECS,,,,
735,ZEP,,,,
487,PEG,,,,
343,JUI,,,,
375,LEN,,,,
283,HFF,,,,
197,ECS,,,,
381,LIP,,,,
366,KWI,,,,
